OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
979	99	99	Prior	A. Cornelius Palma Frontonianus	x		https://en.wikipedia.org/wiki/Aulus_Cornelius_Palma_Frontonianus		
980	99	99	suff. (I)	P. Sulpicius Lucretius Barba 	x				
981	99	99	suff. (I)	Q. Fabius Barbarus Valerius Magnus Julianus	x				
982	99	99	suff. (I)	Ti. Julius Ferox	x				
2642	99	99	Posterior	Q. Sosius Senecio	x				
2643	99	99	suff. (II)	Senecio Memmius Afer 	x				
2644	99	99	suff. (II)	A. Caecilius Faustinus	x				
2645	99	99	suff. (II)	unidentified	n				
983	100	100	Prior	Imp. Caesar Nerva Trajanus Augustus III	n		https://en.wikipedia.org/wiki/Trajan		
984	100	100	id. Jan. (I)	L. Julius Ursus III	n		https://en.wikipedia.org/wiki/Lucius_Julius_Ursus		
985	100	100	Mar. (I)	M. Marcius Macer	x		https://en.wikipedia.org/wiki/Marcus_Marcius_Macer		
986	100	100	May (I)	L. Herennius Saturninus	x		https://en.wikipedia.org/wiki/Lucius_Herennius_Saturninus		
987	100	100	Jul. (I)	Q. Acutius Nerva	x		https://en.wikipedia.org/wiki/Quintus_Acutius_Nerva		
988	100	100	Sep. (I)	C. Plinius Caecilius Secundus	x		https://en.wikipedia.org/wiki/Pliny_the_Younger		
989	100	100	Nov. (I)	L. Roscius Aelianus Maecius Celer	x		https://en.wikipedia.org/wiki/Lucius_Roscius_Aelianus_Maecius_Celer		
2646	100	100	Posterior	Sex. Julius Frontinus III	n				
2648	100	100	Mar. (II)	C. Cilnius Proculus	x				
2649	100	100	May (II)	Pomponius Mamilianus	x				
2650	100	100	Jul. (II)	L. Fabius Tuscus	x				
2651	100	100	Sep. (II)	C. Julius Cornutus Tertullus	x				
2652	100	100	Nov. (II)	Ti. Claudius Sacerdos Julianus	x				
990	101	101	Prior	Imp. Caesar Nerva Trajanus Augustus IV (January)	n		https://en.wikipedia.org/wiki/Trajan		
991	101	101	suff. (I)	Sex. Attius Suburanus Aemilianus (February–March)	x		https://en.wikipedia.org/wiki/Sextus_Attius_Suburanus		
992	101	101	suff. (I)	C. Sertorius Brocchus Q. Servaeus Innocens (April–May)	x				
993	101	101	suff. (I)	[...]us Proculus (sometime between May and October)	x				
994	101	101	suff. (I)	L. Arruntius Stella (attested October)	x		https://en.wikipedia.org/wiki/Lucius_Arruntius_Stella		
2653	101	101	Posterior	Q. Articuleius Paetus II (January–March)	n				
2655	101	101	suff. (II)	M. Maecius Celer	x				
2656	101	101	suff. (II)	ignotus	x				
2657	101	101	suff. (II) (II)	L. Julius Marinus Caecilius Simplex	x				
995	102	102	Prior	L. Julius Ursus Servianus II (January–April)	n		https://en.wikipedia.org/wiki/Lucius_Julius_Ursus_Servianus		
997	102	102	suff. (I)	T. Didius Secundus (May–August)	x				
998	102	102	suff. (I)	L. Antonius Albus (September–December)	x		https://en.wikipedia.org/wiki/Lucius_Antonius_Albus		
2658	102	102	Posterior	L. Licinius Sura II (January–February)	n				
2659	102	102	suff. (II)	L. Fabius Justus (March–April)	x				
2660	102	102	suff. (II) (II)	L. Publilius Celsus	x				
2661	102	102	suff. (II)	M. Junius Homullus	x				
999	103	103	Prior	Imp. Caesar Nerva Trajanus Augustus V (January)	n		https://en.wikipedia.org/wiki/Trajan		
1000	103	103	suff. (I)	Q. Glitius Atilius Agricola II (January–March)	n		https://en.wikipedia.org/wiki/Quintus_Glitius_Atilius_Agricola		
1001	103	103	suff. (I)	P. Metilius Nepos (April–June)	x		https://en.wikipedia.org/wiki/Publius_Metilius_Nepos		
1002	103	103	suff. (I)	[? M. Flavius Ap]er (July–September)	x				
1003	103	103	suff. (I)	(A?)nnius Mela (October–December)	x				
2662	103	103	Posterior	M'. Laberius Maximus II (January–March)	n				
2664	103	103	suff. (II)	Q. Baebius Macer	x				
2665	103	103	suff. (II)	C. Trebonius Proculus Mettius Modestus	x				
2666	103	103	suff. (II)	P. Calpurnius Macer Caulius Rufus	x				
1004	104	104	Prior	Sex. Attius Suburanus Aemilianus II	n		https://en.wikipedia.org/wiki/Sextus_Attius_Suburanus		
1005	104	104	suff. (I)	Sex. Subrius Dexter Cornelius Priscus	x		https://en.wikipedia.org/wiki/Sextus_Subrius_Dexter_Cornelius_Priscus		
2667	104	104	Posterior	M. Asinius Marcellus	x				
2668	104	104	suff. (II) (II)	Cn. C[---]ius Paullus Caesonianus	x				
1006	105	105	Prior	Ti. Julius Candidus Marius Celsus II (January–March)	x		https://en.wikipedia.org/wiki/Tiberius_Julius_Candidus_Marius_Celsus		
1007	105	105	suff. (I)	C. Julius Quadratus Bassus (May–August)	x		https://en.wikipedia.org/wiki/Gaius_Julius_Quadratus_Bassus		
1009	105	105	suff. (I)	M. Vitorius Marcellus (September–December)	x		https://en.wikipedia.org/wiki/Marcus_Vitorius_Marcellus		
2669	105	105	Posterior	C. Antius A. Julius Quadratus II	n				
2670	105	105	suff. (II)	Cn. Afranius Dexter 	x				
2671	105	105	suff. (II)	Q. Caelius Honoratus (July–August)	x				
2672	105	105	suff. (II)	C. Caecilius Strabo	x		-		
1010	106	106	Prior	L. Ceionius Commodus	x		https://en.wikipedia.org/wiki/Lucius_Ceionius_Commodus_(consul_106)		
1011	106	106	suff. (I)	L. Minicius Natalis	x		https://en.wikipedia.org/wiki/Lucius_Minicius_Natalis		
2673	106	106	Posterior	Sex. Vettulenus Civica Cerialis	x				
2674	106	106	suff. (II)	Q. Licinius Silvanus Granianus Quadronius Proculus	x				
1012	107	107	Prior	L. Licinius Sura III (January–February or April)	n		https://en.wikipedia.org/wiki/Lucius_Licinius_Sura		
1013	107	107	suff. (I)	Acilius Rufus (March–April)	x		https://en.wikipedia.org/wiki/Acilius_Rufus		
1014	107	107	suff. (I)	C. Minicius Fundanus (May–August)	x		https://en.wikipedia.org/wiki/Gaius_Minicius_Fundanus		
1015	107	107	suff. (I)	C. Julius Longinus (September–December)	x				
2675	107	107	Posterior	Q. Sosius Senecio II	n				
2677	107	107	suff. (II)	C. Vettennius Severus	x				
2678	107	107	suff. (II)	C. Valerius Paullinus	x				
1016	108	108	Prior	Ap. Annius Trebonius Gallus (January–?)	x		https://en.wikipedia.org/wiki/Appius_Annius_Trebonius_Gallus_(consul_108)		
1017	108	108	suff. (I)	P. Aelius Hadrianus 	x		https://en.wikipedia.org/wiki/Hadrian		
1018	108	108	suff. (I)	Q. Pompeius Falco 	x		https://en.wikipedia.org/wiki/Quintus_Pompeius_Falco		
2679	108	108	Posterior	M. Appius Bradua	x				
2680	108	108	suff. (II)	M. Trebatius Priscus	x				
2681	108	108	suff. (II) (II)	M. Titius Lustricus Bruttianus	x				
1019	109	109	Prior	A. Cornelius Palma Frontonianus II (January–February)	n		https://en.wikipedia.org/wiki/Aulus_Cornelius_Palma_Frontonianus		
1020	109	109	suff. (I)	L. Annius Largus (March–April)	x				
1021	109	109	suff. (I)	Cn. Antonius Fuscus (May–August)	x				
1022	109	109	suff. (I)	C. Aburnius Valens (September–December)	x				
2682	109	109	Posterior	P. Calvisius Tullus Ruso (January–April)	x				
2684	109	109	suff. (II)	C. Julius Antiochus Epiphanes Philopappus	x				
2685	109	109	suff. (II)	C. Julius Proculus	x				
1023	110	110	Prior	M. Peducaeus Priscinus (January–March)	x		https://en.wikipedia.org/wiki/Marcus_Peducaeus_Priscinus		
1024	110	110	suff. (I)	C. Avidius Nigrinus (April–June)	x		https://en.wikipedia.org/wiki/Gaius_Avidius_Nigrinus		
1025	110	110	suff. (I)	L. Catilius Severus Julianus Claudius Reginus (July–September)	x		https://en.wikipedia.org/wiki/Lucius_Catilius_Severus		
1026	110	110	suff. (I)	A. Larcius Priscus (October–December)	x		https://en.wikipedia.org/wiki/Aulus_Larcius_Priscus		
2686	110	110	Posterior	Ser. Cornelius Scipio Salvidienus Orfitus	x				
2687	110	110	suff. (II)	Ti. Julius Aquila Polemaeanus	x				
2688	110	110	suff. (II)	C. Erucianus Silo	x				
2689	110	110	suff. (II)	Sex. Marcius Honoratus	x				
1027	111	111	Prior	C. Calpurnius Piso (January–April)	x		https://en.wikipedia.org/wiki/Gaius_Calpurnius_Piso_(consul_111)		
1028	111	111	suff. (I)	T. Avidius Quietus (May–August)	x		https://en.wikipedia.org/wiki/Titus_Avidius_Quietus_(consul_111)		
1029	111	111	suff. (I)	L. Octavius Crassus (September–December)	x				
2690	111	111	Posterior	M. Vettius Bolanus	x				
2691	111	111	suff. (II)	L. Eggius Marullus	x				
2692	111	111	suff. (II)	P. Coelius Apollinaris	x				
1030	112	112	Prior	Imp. Caesar Nerva Trajanus Augustus VI (January)	n		https://en.wikipedia.org/wiki/Trajan		
1031	112	112	suff. (I)	[M. ?] Licinius Ruso (January–March)	x				
1032	112	112	suff. (I)	Cn. Pinarius Cornelius Severus (April–June)	x		https://en.wikipedia.org/wiki/Gnaeus_Pinarius_Cornelius_Severus		
1033	112	112	suff. (I)	P. Stertinius Quartus (July–September)	x		https://en.wikipedia.org/wiki/Publius_Stertinius_Quartus		
1034	112	112	suff. (I)	C. Claudius Severus (October–December)	x		https://en.wikipedia.org/wiki/Gaius_Claudius_Severus		
2693	112	112	Posterior	T. Sextius Cornelius Africanus (January–March)	x				
2695	112	112	suff. (II)	L. Mummius Niger Q. Valerius Vegetus	x				
2696	112	112	suff. (II)	T. Julius Maximus Manlianus Brocchus Servilianus	x				
2697	112	112	suff. (II)	T. Settidius Firmus	x				
1035	113	113	Prior	L. Publilius Celsus II (January)	n		https://en.wikipedia.org/wiki/Lucius_Publilius_Celsus		
1036	113	113	suff. (I)	Ser. Cornelius Dolabella Metilianus Pompeius Marcellus (February–April)	x		https://en.wikipedia.org/wiki/Servius_Cornelius_Dolabella_Metilianus_Pompeius_Marcellus		
1037	113	113	suff. (I)	L. Stertinius Noricus (May–August)	x		https://en.wikipedia.org/wiki/Lucius_Stertinius_Noricus		
1038	113	113	suff. (I)	Cn. Cornelius Urbicus (September–December)	x				
2698	113	113	Posterior	C. Clodius Crispinus (January–April)	x				
2700	113	113	suff. (II)	L. Fadius Rufinus	x				
2701	113	113	suff. (II)	T. Sempronius Rufus	x				
1039	114	114	Prior	Q. Ninnius Hasta (January–April)	x		https://en.wikipedia.org/wiki/Quintus_Ninnius_Hasta		
1040	114	114	suff. (I)	C. Clodius Nummus (May–August)	x		https://en.wikipedia.org/wiki/Gaius_Clodius_Nummus		
1041	114	114	suff. (I)	L. Hedius Rufus Lollianus Avitus (September–December)	x		https://en.wikipedia.org/wiki/Lucius_Hedius_Rufus_Lollianus_Avitus_(consul_114)		
2702	114	114	Posterior	P. Manilius Vopiscus Vicinillianus	x				
2703	114	114	suff. (II)	L. Caesennius Sospes	x				
2704	114	114	suff. (II)	M. Messius Rusticus	x				
1042	115	115	Prior	L. Vipstanus Messalla (January–April)	x		https://en.wikipedia.org/wiki/Lucius_Vipstanus_Messalla_(consul)		
1044	115	115	suff. (I)	L. Julius Frugi (May–August)	x				
1045	115	115	suff. (I)	M. Pompeius Macrinus Neos Theophanes (September–December)	x		https://en.wikipedia.org/wiki/Marcus_Pompeius_Macrinus_Neos_Theophanes		
2705	115	115	Posterior	M. Pedo Vergilianus (January)	x				
2706	115	115	suff. (II)	T. Statilius Maximus Severus Hadrianus (February–April)	x				
2707	115	115	suff. (II)	P. Juventius Celsus T. Aufidius Hoenius Severianus	x		https://en.wikipedia.org/wiki/Publius_Juventius_Celsus		
2708	115	115	suff. (II)	T. Vibius Varus	x		https://en.wikipedia.org/wiki/Titus_Vibius_Varus_(consul_115)		
1046	116	116	Prior	L. Fundanius Lamia Aelianus (January–March)	x		https://en.wikipedia.org/wiki/Lucius_Fundanius_Lamia_Aelianus		
1047	116	116	suff. (I)	Ti. Julius Secundus (April–June)	x				
1048	116	116	suff. (I)	D. Terentius Gentianus (July–September)	x		https://en.wikipedia.org/wiki/Decimus_Terentius_Gentianus		
1049	116	116	suff. (I)	L. Statius Aquila (October–December)	x				
2709	116	116	Posterior	Sex. Carminius Vetus	x				
2710	116	116	suff. (II)	M. Egnatius Marcellinus	x		https://en.wikipedia.org/wiki/Marcus_Egnatius_Marcellinus		
2711	116	116	suff. (II)	L. Co[...]	x				
2712	116	116	suff. (II)	C. Julius Alexander Berenicianus	x		https://en.wikipedia.org/wiki/Gaius_Julius_Alexander_Berenicianus		
1050	117	117	Prior	Q. Aquilius Niger (January–? March)	x				
1051	117	117	suff. (I)	L. Cossonius Gallus 	x		https://en.wikipedia.org/wiki/Lucius_Cossonius_Gallus		
2713	117	117	Posterior	M. Rebilus Apronianus	x				
2714	117	117	suff. (II)	P. Afranius Flavianus	x		https://en.wikipedia.org/wiki/Publius_Afranius_Flavianus		
1052	118	118	Prior	Imp. Caesar Trajanus Hadrianus Augustus II (January–June)	n		https://en.wikipedia.org/wiki/Hadrian		
1055	118	118	suff. (I)	L. Pomponius Bassus 	x		https://en.wikipedia.org/wiki/Lucius_Pomponius_Bassus		
2715	118	118	Posterior	Cn. Pedanius Fuscus Salinator (January–February)	x				
2716	118	118	suff. (II)	Bellicius Tebanianus (March)	x				
2717	118	118	suff. (II)	C. Ummidius Quadratus (attested May)	x		https://en.wikipedia.org/wiki/Gaius_Ummidius_Quadratus_Sertorius_Severus		
2718	118	118	suff. (II)	T. Sabinius Barbarus	x		https://en.wikipedia.org/wiki/Titus_Sabinius_Barbarus		
1056	119	119	Prior	Imp. Caesar Traianus Hadrianus Augustus III (January–April)	xp		https://en.wikipedia.org/wiki/Hadrian		
1058	119	119	suff. (I)	M. Paccius Silvanus Q. Coredius Gallus Gargilius Antiquus (May–June)	x		https://en.wikipedia.org/wiki/Quintus_Coredius_Gallus_Gargilius_Antiquus		
1059	119	119	suff. (I)	C. Herennius Capella (November–December)	x				
2719	119	119	Posterior	P. Dasumius Rusticus (January–February)	x				
2720	119	119	suff. (II)	A. Platorius Nepos (March–April)	x		https://en.wikipedia.org/wiki/Aulus_Platorius_Nepos		
2721	119	119	suff. (II)	Q. Vibius Gallus	x				
2722	119	119	suff. (II)	L. Coelius Rufus	x				
1060	120	120	Prior	L. Catilius Severus Julianus Claudius Reginus II	n		https://en.wikipedia.org/wiki/Lucius_Catilius_Severus		
1061	120	120	suff. (I)	C. Quinctius Certus Poblicius Marcellus (May–June)	x		https://en.wikipedia.org/wiki/Gaius_Quinctius_Certus_Poblicius_Marcellus		
1062	120	120	suff. (I)	C. Arminius Gallus 	x				
2723	120	120	Posterior	T. Aurelius Fulvus Boionius Antoninus	x				
2724	120	120	suff. (II)	T. Rutilius Propinquus	x				
2725	120	120	suff. (II)	C. Atilius Serranus	x				
1063	121	121	Prior	M. Annius Verus II (January–February)	n		https://en.wikipedia.org/wiki/Marcus_Annius_Verus_(grandfather_of_Marcus_Aurelius)		
1064	121	121	suff. (I)	M. Herennius Faustus (March–April)	x		https://en.wikipedia.org/wiki/Marcus_Herennius_Faustus		
1065	121	121	suff. (I)	T. Pomponius Antistianus Funisulanus Vettonianus (May–June)	x		https://en.wikipedia.org/wiki/Titus_Pomponius_Antistianus_Funisulanus_Vettonianus		
1066	121	121	suff. (I)	M. Statorius Secundus (July–August)	x				
2726	121	121	Posterior	Cn. Arrius Augur	x		https://en.wikipedia.org/wiki/Gnaeus_Arrius_Augur		
2727	121	121	suff. (II)	Q. Pomponius Marcellus	x		https://en.wikipedia.org/wiki/Quintus_Pomponius_Marcellus		
2728	121	121	suff. (II)	L. Pomponius Silvanus	x		https://en.wikipedia.org/wiki/Lucius_Pomponius_Silvanus		
2729	121	121	suff. (II)	L. Sempronius Merula Auspicatus	x				
1067	122	122	Prior	M'. Acilius Aviola	x		https://en.wikipedia.org/wiki/Manius_Acilius_Aviola_(consul_122)		
1068	122	122	suff. (I)	Ti. Julius Candidus Capito 	x				
1069	122	122	suff. (I)	C. Trebius Maximus 	x				
2730	122	122	Posterior	L. Corellius Neratius Pansa	x				
2731	122	122	suff. (II)	L. Vitrasius Flamininus	x		https://en.wikipedia.org/wiki/Lucius_Vitrasius_Flamininus		
2732	122	122	suff. (II)	T. Calestrius Tiro Orbius Speratus	n		https://en.wikipedia.org/wiki/Titus_Calestrius_Tiro_Orbius_Speratus		
1070	123	123	Prior	Q. Articuleius Paetinus	x		https://en.wikipedia.org/wiki/Quintus_Articuleius_Paetinus		
1071	123	123	suff. (I)	T. Prifernius Geminus 	x		https://en.wikipedia.org/wiki/Titus_Prifernius_Geminus		
1072	123	123	suff. (I)	T. Salvius Rufinus Minicius Opimianus 	x		https://en.wikipedia.org/wiki/Titus_Salvius_Rufinus_Minicius_Opimianus		
2733	123	123	Posterior	L. Venuleius Apronianus Octavius Priscus	x				
2734	123	123	suff. (II)	P. Metilius Secundus	x		https://en.wikipedia.org/wiki/Publius_Metilius_Secundus		
2735	123	123	suff. (II)	Cn. Sentius Aburnianus	x				
1073	124	124	Prior	M'. Acilius Glabrio (January–April)	x		https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_(consul_124)		
1074	124	124	suff. (I)	A. Larcius Macedo (May–August)	x		https://en.wikipedia.org/wiki/Aulus_Larcius_Macedo		
1075	124	124	suff. (I)	C. Julius Gallus (September–December)	x				
2736	124	124	Posterior	C. Bellicius Flaccus Torquatus Tebanianus	x				
2737	124	124	suff. (II)	P. Ducenius Verres	x				
2738	124	124	suff. (II)	C. Valerius Severus	x		https://en.wikipedia.org/wiki/Gaius_Valerius_Severus		
1076	125	125	Prior	M. Lollius Paulinus D. Valerius Asiaticus Saturninus II	n		https://en.wikipedia.org/wiki/Marcus_Lollius_Paulinus_Decimus_Valerius_Asiaticus_Saturninus		
1077	125	125	suff. (I)	Q. Vetina Verus 	x				
2739	125	125	Posterior	L. Titius Epidius Aquilinus	x		https://en.wikipedia.org/wiki/Lucius_Titius_Epidius_Aquilinus		
2740	125	125	suff. (II)	P. Lucius Cosconianus	x				
1078	126	126	Prior	M. Annius Verus III (January–February)	n		https://en.wikipedia.org/wiki/Marcus_Annius_Verus_(grandfather_of_Marcus_Aurelius)		
1079	126	126	suff. (I)	L. Valerius Propinquus 	x		https://en.wikipedia.org/wiki/Lucius_Valerius_Propinquus		
1080	126	126	suff. (I)	L. Cuspius Camerinus 	x				
2741	126	126	Posterior	C. Eggius Ambibulus	x		https://en.wikipedia.org/wiki/Gaius_Eggius_Ambibulus		
2743	126	126	suff. (II)	C. Saenius Severus	x				
1081	127	127	Prior	T. Atilius Rufus Titianus (January–March)	x		https://en.wikipedia.org/wiki/Titus_Atilius_Rufus_Titianus		
1082	127	127	suff. (I)	P. Tullius Varro (April)	x		https://en.wikipedia.org/wiki/Publius_Tullius_Varro		
1083	127	127	suff. (I)	Q. Tineius Rufus (May–September)	x		https://en.wikipedia.org/wiki/Quintus_Tineius_Rufus_(consul_127)		
1084	127	127	suff. (I)	L. Aemilius Juncus (October–December)	x		https://en.wikipedia.org/wiki/Lucius_Aemilius_Juncus		
2744	127	127	Posterior	M. Gavius Squilla Gallicanus	x		https://en.wikipedia.org/wiki/Marcus_Gavius_Squilla_Gallicanus_(consul_127)		
2745	127	127	suff. (II)	[D.?] Junius Paetus	x				
2746	127	127	suff. (II)	M. Licinius Celer Nepos	x		https://en.wikipedia.org/wiki/Nepos_(Roman_governor)		
2747	127	127	suff. (II)	Sex. Julius Severus	x		https://en.wikipedia.org/wiki/Sextus_Julius_Severus		
1085	128	128	Prior	L. Nonius Calpurnius Torquatus Asprenas II (January)	n		https://en.wikipedia.org/wiki/Lucius_Nonius_Calpurnius_Torquatus_Asprenas		
1086	128	128	suff. (I)	L. Caesennius Antoninus (February–March)	x		https://en.wikipedia.org/wiki/Lucius_Caesennius_Antoninus		
1087	128	128	suff. (I)	M. Junius Mettius Rufus (April–June)	x		https://en.wikipedia.org/wiki/Marcus_Junius_Mettius_Rufus		
1088	128	128	suff. (I)	L. Valerius Flaccus (July–September)	x				
1089	128	128	suff. (I)	A. Egrilius Plarianus (October–December)	x		https://en.wikipedia.org/wiki/Aulus_Egrilius_Plarianus		
2748	128	128	Posterior	M. Annius Libo (January–March)	x		https://en.wikipedia.org/wiki/Marcus_Annius_Libo		
2750	128	128	suff. (II)	Q. Pomponius Maternus	x		https://en.wikipedia.org/wiki/Quintus_Pomponius_Maternus		
2751	128	128	suff. (II)	M. [Junius Homullus ?]	x				
2752	128	128	suff. (II)	Q. [Planius Sardus Varius Ambibulus ?]	x				
1090	129	129	Prior	P. Juventius Celsus T. Aufidius Hoenius Severianus II 	n		https://en.wikipedia.org/wiki/Publius_Juventius_Celsus		
2753	129	129	Posterior	L. Neratius Marcellus II (January–? February)	n		https://en.wikipedia.org/wiki/Lucius_Neratius_Marcellus		
2754	129	129	suff. (II)	Q. Julius Balbus 	x				
1092	130	130	Prior	Q. Fabius Catullinus (January–February)	x		https://en.wikipedia.org/wiki/Quintus_Fabius_Catullinus		
1093	130	130	suff. (I)	Cassius Agrippa (or Agrippinus)	x				
2755	130	130	Posterior	M. Flavius Aper	x		https://en.wikipedia.org/wiki/Marcus_Flavius_Aper		
2756	130	130	suff. (II)	Ti. Claudius Quartinus	x		https://en.wikipedia.org/wiki/Tiberius_Claudius_Quartinus		
1094	131	131	Prior	Sergius Octavius Laenas Pontianus (January–April)	x		https://en.wikipedia.org/wiki/Sergius_Octavius_Laenas_Pontianus		
1095	131	131	suff. (I)	L. Fabius Gallus (May–August)	x		https://en.wikipedia.org/wiki/Lucius_Fabius_Gallus		
2757	131	131	Posterior	M. Antonius Rufinus	x				
2758	131	131	suff. (II)	Q. Fabius Julianus	x		https://en.wikipedia.org/wiki/Quintus_Fabius_Julianus		
1096	132	132	Prior	C. Junius Serius Augurinus (January–April)	x				
1097	132	132	suff. (I)	C. Acilius Priscus (September–December)	x				
2759	132	132	Posterior	C. Trebius Sergianus	x				
2760	132	132	suff. (II)	A. Cassius Arrianus	x				
1098	133	133	Prior	M. Antonius Hiberus (January–April)	x		https://en.wikipedia.org/wiki/Marcus_Antonius_Hiberus		
1099	133	133	suff. (I)	Q. Flavius Tertullus (May–August)	x				
1100	133	133	suff. (I)	Ti. Claudius Atticus Herodes (September–December)	x		https://en.wikipedia.org/wiki/Tiberius_Claudius_Atticus_Herodes_(consul_133)		
2761	133	133	Posterior	P. Mummius Sisenna	x		https://en.wikipedia.org/wiki/Publius_Mummius_Sisenna		
2762	133	133	suff. (II)	Q. Junius Rusticus	x		https://en.wikipedia.org/wiki/Junius_Rusticus		
2763	133	133	suff. (II)	P. Sufenas Verus	x				
1101	134	134	Prior	L. Julius Ursus Servianus III (January–March)	n		https://en.wikipedia.org/wiki/Lucius_Julius_Ursus_Servianus		
1102	134	134	suff. (I)	T. Haterius Nepos 	x		https://en.wikipedia.org/wiki/Titus_Haterius_Nepos_(consul)		
1103	134	134	suff. (I)	P. Licinius Pansa (attested September–December)	x				
2764	134	134	Posterior	T. Vibius Varus (January–April)	x		https://en.wikipedia.org/wiki/Titus_Vibius_Varus_(consul_134)		
2766	134	134	suff. (II)	L. Attius Macro	x		https://en.wikipedia.org/wiki/Lucius_Attius_Macro		
1104	135	135	Prior	L. Tutilius Lupercus Pontianus (January–April)	x				
1105	135	135	suff. (I)	M. Cutius Priscus Messius Rusticus Aemilius Papus Arrius Proculus Julius Celsus (May–August)	x		https://en.wikipedia.org/wiki/Marcus_Aemilius_Papus		
1106	135	135	suff. (I)	P. Rutilius Fabianus (September–December)	x				
2767	135	135	Posterior	P. Calpurnius Atilianus (Atticus Rufus?)	x				
2768	135	135	suff. (II)	L. Burbuleius Optatus Ligarianus	x		https://en.wikipedia.org/wiki/Lucius_Burbuleius_Optatus_Ligarianus		
2769	135	135	suff. (II)	Cn. Papirius Aelianus Aemilius Tuscillus	x		https://en.wikipedia.org/wiki/Gnaeus_Papirius_Aelianus		
