OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
984	100	100	id. Jan. (I)	L. Julius Ursus III	n	2301	https://en.wikipedia.org/wiki/Lucius_Julius_Ursus	inconsistent wikipedia	
985	100	100	Mar. (I)	M. Marcius Macer	x	2406	https://en.wikipedia.org/wiki/Marcus_Marcius_Macer		
986	100	100	May (I)	L. Herennius Saturninus	x	2407	https://en.wikipedia.org/wiki/Lucius_Herennius_Saturninus		
987	100	100	Jul. (I)	Q. Acutius Nerva	x	2408	https://en.wikipedia.org/wiki/Quintus_Acutius_Nerva		
988	100	100	Sep. (I)	C. Plinius Caecilius Secundus	x	2409	https://en.wikipedia.org/wiki/Pliny_the_Younger		
989	100	100	Nov. (I)	L. Roscius Aelianus Maecius Celer	x	2410	https://en.wikipedia.org/wiki/Lucius_Roscius_Aelianus_Maecius_Celer		
2646	100	100	Posterior	Sex. Julius Frontinus III	n			inconsistent - no base name found	
2648	100	100	Mar. (II)	C. Cilnius Proculus	x	2411			
2649	100	100	May (II)	Pomponius Mamilianus	x	2412			
2650	100	100	Jul. (II)	L. Fabius Tuscus	x	2413			
2651	100	100	Sep. (II)	C. Julius Cornutus Tertullus	x	2414			
2652	100	100	Nov. (II)	Ti. Claudius Sacerdos Julianus	x	2415			
990	101	101	Prior	Imp. Caesar Nerva Trajanus Augustus IV (January)	n		https://en.wikipedia.org/wiki/Trajan	inconsistent	
991	101	101	suff. (I)	Sex. Attius Suburanus Aemilianus (February–March)	x	2416	https://en.wikipedia.org/wiki/Sextus_Attius_Suburanus		
992	101	101	suff. (I)	C. Sertorius Brocchus Q. Servaeus Innocens (April–May)	x	2417			
993	101	101	suff. (I)	[...]us Proculus (sometime between May and October)	x	2418			
994	101	101	suff. (I)	L. Arruntius Stella (attested October)	x	2419	https://en.wikipedia.org/wiki/Lucius_Arruntius_Stella		
2653	101	101	Posterior	Q. Articuleius Paetus II (January–March)	n			inconsistent	
2655	101	101	suff. (II)	M. Maecius Celer	x	2420			
2656	101	101	suff. (II)	ignotus	x	2421			
2657	101	101	suff. (II) (II)	L. Julius Marinus Caecilius Simplex	x	2422			
995	102	102	Prior	L. Julius Ursus Servianus II (January–April)	n		https://en.wikipedia.org/wiki/Lucius_Julius_Ursus_Servianus	inconsistent	
997	102	102	suff. (I)	T. Didius Secundus (May–August)	x	2423			
998	102	102	suff. (I)	L. Antonius Albus (September–December)	x	2424	https://en.wikipedia.org/wiki/Lucius_Antonius_Albus		
2658	102	102	Posterior	L. Licinius Sura II (January–February)	n			inconsistent	
2659	102	102	suff. (II)	L. Fabius Justus (March–April)	x	2425			
2660	102	102	suff. (II) (II)	L. Publilius Celsus	x	2426			
2661	102	102	suff. (II)	M. Junius Homullus	x	2427			
999	103	103	Prior	Imp. Caesar Nerva Trajanus Augustus V (January)	n		https://en.wikipedia.org/wiki/Trajan	inconsistent	
1000	103	103	suff. (I)	Q. Glitius Atilius Agricola II (January–March)	n		https://en.wikipedia.org/wiki/Quintus_Glitius_Atilius_Agricola	inconsistent	
1001	103	103	suff. (I)	P. Metilius Nepos (April–June)	x	2428	https://en.wikipedia.org/wiki/Publius_Metilius_Nepos		
1002	103	103	suff. (I)	[? M. Flavius Ap]er (July–September)	x	2429			
1003	103	103	suff. (I)	(A?)nnius Mela (October–December)	x	2430			
2662	103	103	Posterior	M'. Laberius Maximus II (January–March)	n			inconsistent	
2664	103	103	suff. (II)	Q. Baebius Macer	x	2431			
2665	103	103	suff. (II)	C. Trebonius Proculus Mettius Modestus	x	2432			
2666	103	103	suff. (II)	P. Calpurnius Macer Caulius Rufus	x	2433			
1004	104	104	Prior	Sex. Attius Suburanus Aemilianus II	n		https://en.wikipedia.org/wiki/Sextus_Attius_Suburanus	inconsistent - no base name found	
1005	104	104	suff. (I)	Sex. Subrius Dexter Cornelius Priscus	x	2434	https://en.wikipedia.org/wiki/Sextus_Subrius_Dexter_Cornelius_Priscus		
2667	104	104	Posterior	M. Asinius Marcellus	x	2435			
2668	104	104	suff. (II) (II)	Cn. C[---]ius Paullus Caesonianus	x	2436			
1006	105	105	Prior	Ti. Julius Candidus Marius Celsus II (January–March)	x	2437	https://en.wikipedia.org/wiki/Tiberius_Julius_Candidus_Marius_Celsus		
1007	105	105	suff. (I)	C. Julius Quadratus Bassus (May–August)	x	2438	https://en.wikipedia.org/wiki/Gaius_Julius_Quadratus_Bassus		
1009	105	105	suff. (I)	M. Vitorius Marcellus (September–December)	x	2439	https://en.wikipedia.org/wiki/Marcus_Vitorius_Marcellus		
2669	105	105	Posterior	C. Antius A. Julius Quadratus II	n	2370			
2670	105	105	suff. (II)	Cn. Afranius Dexter 	x	2440			
2671	105	105	suff. (II)	Q. Caelius Honoratus (July–August)	x	2441			
2672	105	105	suff. (II)	C. Caecilius Strabo	x	2442	-		
1010	106	106	Prior	L. Ceionius Commodus	x	2443	https://en.wikipedia.org/wiki/Lucius_Ceionius_Commodus_(consul_106)		
1011	106	106	suff. (I)	L. Minicius Natalis	x	2444	https://en.wikipedia.org/wiki/Lucius_Minicius_Natalis		
2673	106	106	Posterior	Sex. Vettulenus Civica Cerialis	x	2445			
2674	106	106	suff. (II)	Q. Licinius Silvanus Granianus Quadronius Proculus	x	2446			
1012	107	107	Prior	L. Licinius Sura III (January–February or April)	n		https://en.wikipedia.org/wiki/Lucius_Licinius_Sura	inconsistent	
1013	107	107	suff. (I)	Acilius Rufus (March–April)	x	2447	https://en.wikipedia.org/wiki/Acilius_Rufus		
1014	107	107	suff. (I)	C. Minicius Fundanus (May–August)	x	2448	https://en.wikipedia.org/wiki/Gaius_Minicius_Fundanus		
1015	107	107	suff. (I)	C. Julius Longinus (September–December)	x	2449			
2675	107	107	Posterior	Q. Sosius Senecio II	n	2403			
2677	107	107	suff. (II)	C. Vettennius Severus	x	2450			
2678	107	107	suff. (II)	C. Valerius Paullinus	x	2451			
1016	108	108	Prior	Ap. Annius Trebonius Gallus (January–?)	x	2452	https://en.wikipedia.org/wiki/Appius_Annius_Trebonius_Gallus_(consul_108)		
1017	108	108	suff. (I)	P. Aelius Hadrianus 	x	2453	https://en.wikipedia.org/wiki/Hadrian		
1018	108	108	suff. (I)	Q. Pompeius Falco 	x	2454	https://en.wikipedia.org/wiki/Quintus_Pompeius_Falco		
2679	108	108	Posterior	M. Appius Bradua	x	2455			
2680	108	108	suff. (II)	M. Trebatius Priscus	x	2456			
2681	108	108	suff. (II) (II)	M. Titius Lustricus Bruttianus	x	2457			
1019	109	109	Prior	A. Cornelius Palma Frontonianus II (January–February)	n		https://en.wikipedia.org/wiki/Aulus_Cornelius_Palma_Frontonianus	inconsistent	
1020	109	109	suff. (I)	L. Annius Largus (March–April)	x	2458			
1021	109	109	suff. (I)	Cn. Antonius Fuscus (May–August)	x	2459			
1022	109	109	suff. (I)	C. Aburnius Valens (September–December)	x	2460			
2682	109	109	Posterior	P. Calvisius Tullus Ruso (January–April)	x	2461			
2684	109	109	suff. (II)	C. Julius Antiochus Epiphanes Philopappus	x	2462			
2685	109	109	suff. (II)	C. Julius Proculus	x	2463			
1023	110	110	Prior	M. Peducaeus Priscinus (January–March)	x	2464	https://en.wikipedia.org/wiki/Marcus_Peducaeus_Priscinus		
1024	110	110	suff. (I)	C. Avidius Nigrinus (April–June)	x	2465	https://en.wikipedia.org/wiki/Gaius_Avidius_Nigrinus		
1025	110	110	suff. (I)	L. Catilius Severus Julianus Claudius Reginus (July–September)	x	2466	https://en.wikipedia.org/wiki/Lucius_Catilius_Severus		
1026	110	110	suff. (I)	A. Larcius Priscus (October–December)	x	2467	https://en.wikipedia.org/wiki/Aulus_Larcius_Priscus		
2686	110	110	Posterior	Ser. Cornelius Scipio Salvidienus Orfitus	x	2468			
2687	110	110	suff. (II)	Ti. Julius Aquila Polemaeanus	x	2469			
2688	110	110	suff. (II)	C. Erucianus Silo	x	2470			
2689	110	110	suff. (II)	Sex. Marcius Honoratus	x	2471			
1027	111	111	Prior	C. Calpurnius Piso (January–April)	x	2472	https://en.wikipedia.org/wiki/Gaius_Calpurnius_Piso_(consul_111)		
1028	111	111	suff. (I)	T. Avidius Quietus (May–August)	x	2473	https://en.wikipedia.org/wiki/Titus_Avidius_Quietus_(consul_111)		
1029	111	111	suff. (I)	L. Octavius Crassus (September–December)	x	2474			
2690	111	111	Posterior	M. Vettius Bolanus	x	2475			
2691	111	111	suff. (II)	L. Eggius Marullus	x	2476			
2692	111	111	suff. (II)	P. Coelius Apollinaris	x	2477			
1030	112	112	Prior	Imp. Caesar Nerva Trajanus Augustus VI (January)	n		https://en.wikipedia.org/wiki/Trajan	inconsistent	
1031	112	112	suff. (I)	[M. ?] Licinius Ruso (January–March)	x	2478			
1032	112	112	suff. (I)	Cn. Pinarius Cornelius Severus (April–June)	x	2479	https://en.wikipedia.org/wiki/Gnaeus_Pinarius_Cornelius_Severus		
1033	112	112	suff. (I)	P. Stertinius Quartus (July–September)	x	2480	https://en.wikipedia.org/wiki/Publius_Stertinius_Quartus		
1034	112	112	suff. (I)	C. Claudius Severus (October–December)	x	2481	https://en.wikipedia.org/wiki/Gaius_Claudius_Severus		
2693	112	112	Posterior	T. Sextius Cornelius Africanus (January–March)	x	2482			
2695	112	112	suff. (II)	L. Mummius Niger Q. Valerius Vegetus	x	2483			
2696	112	112	suff. (II)	T. Julius Maximus Manlianus Brocchus Servilianus	x	2484			
2697	112	112	suff. (II)	T. Settidius Firmus	x	2485			
1035	113	113	Prior	L. Publilius Celsus II (January)	n		https://en.wikipedia.org/wiki/Lucius_Publilius_Celsus	inconsistent	
1036	113	113	suff. (I)	Ser. Cornelius Dolabella Metilianus Pompeius Marcellus (February–April)	x	2486	https://en.wikipedia.org/wiki/Servius_Cornelius_Dolabella_Metilianus_Pompeius_Marcellus		
1037	113	113	suff. (I)	L. Stertinius Noricus (May–August)	x	2487	https://en.wikipedia.org/wiki/Lucius_Stertinius_Noricus		
1038	113	113	suff. (I)	Cn. Cornelius Urbicus (September–December)	x	2488			
2698	113	113	Posterior	C. Clodius Crispinus (January–April)	x	2489			
2700	113	113	suff. (II)	L. Fadius Rufinus	x	2490			
2701	113	113	suff. (II)	T. Sempronius Rufus	x	2491			
1039	114	114	Prior	Q. Ninnius Hasta (January–April)	x	2492	https://en.wikipedia.org/wiki/Quintus_Ninnius_Hasta		
1040	114	114	suff. (I)	C. Clodius Nummus (May–August)	x	2493	https://en.wikipedia.org/wiki/Gaius_Clodius_Nummus		
1041	114	114	suff. (I)	L. Hedius Rufus Lollianus Avitus (September–December)	x	2494	https://en.wikipedia.org/wiki/Lucius_Hedius_Rufus_Lollianus_Avitus_(consul_114)		
2702	114	114	Posterior	P. Manilius Vopiscus Vicinillianus	x	2495			
2703	114	114	suff. (II)	L. Caesennius Sospes	x	2496			
2704	114	114	suff. (II)	M. Messius Rusticus	x	2497			
1042	115	115	Prior	L. Vipstanus Messalla (January–April)	x	2498	https://en.wikipedia.org/wiki/Lucius_Vipstanus_Messalla_(consul)		
1044	115	115	suff. (I)	L. Julius Frugi (May–August)	x	2499			
1045	115	115	suff. (I)	M. Pompeius Macrinus Neos Theophanes (September–December)	x	2500	https://en.wikipedia.org/wiki/Marcus_Pompeius_Macrinus_Neos_Theophanes		
2705	115	115	Posterior	M. Pedo Vergilianus (January)	x	2501			
2706	115	115	suff. (II)	T. Statilius Maximus Severus Hadrianus (February–April)	x	2502			
2707	115	115	suff. (II)	P. Juventius Celsus T. Aufidius Hoenius Severianus	x	2503	https://en.wikipedia.org/wiki/Publius_Juventius_Celsus		
2708	115	115	suff. (II)	T. Vibius Varus	x	2504	https://en.wikipedia.org/wiki/Titus_Vibius_Varus_(consul_115)		
1046	116	116	Prior	L. Fundanius Lamia Aelianus (January–March)	x	2505	https://en.wikipedia.org/wiki/Lucius_Fundanius_Lamia_Aelianus		
1047	116	116	suff. (I)	Ti. Julius Secundus (April–June)	x	2506			
1048	116	116	suff. (I)	D. Terentius Gentianus (July–September)	x	2507	https://en.wikipedia.org/wiki/Decimus_Terentius_Gentianus		
1049	116	116	suff. (I)	L. Statius Aquila (October–December)	x	2508			
2709	116	116	Posterior	Sex. Carminius Vetus	x	2509			
2710	116	116	suff. (II)	M. Egnatius Marcellinus	x	2510	https://en.wikipedia.org/wiki/Marcus_Egnatius_Marcellinus		
2711	116	116	suff. (II)	L. Co[...]	x	2511			
2712	116	116	suff. (II)	C. Julius Alexander Berenicianus	x	2512	https://en.wikipedia.org/wiki/Gaius_Julius_Alexander_Berenicianus		
1050	117	117	Prior	Q. Aquilius Niger (January–? March)	x	2513			
1051	117	117	suff. (I)	L. Cossonius Gallus 	x	2514	https://en.wikipedia.org/wiki/Lucius_Cossonius_Gallus		
2713	117	117	Posterior	M. Rebilus Apronianus	x	2515			
2714	117	117	suff. (II)	P. Afranius Flavianus	x	2516	https://en.wikipedia.org/wiki/Publius_Afranius_Flavianus		
1052	118	118	Prior	Imp. Caesar Trajanus Hadrianus Augustus II (January–June)	n		https://en.wikipedia.org/wiki/Hadrian	inconsistent	
1055	118	118	suff. (I)	L. Pomponius Bassus 	x	2517	https://en.wikipedia.org/wiki/Lucius_Pomponius_Bassus		
2715	118	118	Posterior	Cn. Pedanius Fuscus Salinator (January–February)	x	2518			
2716	118	118	suff. (II)	Bellicius Tebanianus (March)	x	2519			
2717	118	118	suff. (II)	C. Ummidius Quadratus (attested May)	x	2520	https://en.wikipedia.org/wiki/Gaius_Ummidius_Quadratus_Sertorius_Severus		
2718	118	118	suff. (II)	T. Sabinius Barbarus	x	2521	https://en.wikipedia.org/wiki/Titus_Sabinius_Barbarus		
1056	119	119	Prior	Imp. Caesar Traianus Hadrianus Augustus III (January–April)	xp		https://en.wikipedia.org/wiki/Hadrian	inconsistent	
1058	119	119	suff. (I)	M. Paccius Silvanus Q. Coredius Gallus Gargilius Antiquus (May–June)	x	2522	https://en.wikipedia.org/wiki/Quintus_Coredius_Gallus_Gargilius_Antiquus		
1059	119	119	suff. (I)	C. Herennius Capella (November–December)	x	2523			
2719	119	119	Posterior	P. Dasumius Rusticus (January–February)	x	2524			
2720	119	119	suff. (II)	A. Platorius Nepos (March–April)	x	2525	https://en.wikipedia.org/wiki/Aulus_Platorius_Nepos		
2721	119	119	suff. (II)	Q. Vibius Gallus	x	2526			
2722	119	119	suff. (II)	L. Coelius Rufus	x	2527			
1060	120	120	Prior	L. Catilius Severus Julianus Claudius Reginus II	n		https://en.wikipedia.org/wiki/Lucius_Catilius_Severus	inconsistent - no base name found	
1061	120	120	suff. (I)	C. Quinctius Certus Poblicius Marcellus (May–June)	x	2528	https://en.wikipedia.org/wiki/Gaius_Quinctius_Certus_Poblicius_Marcellus		
1062	120	120	suff. (I)	C. Arminius Gallus 	x	2529			
2723	120	120	Posterior	T. Aurelius Fulvus Boionius Antoninus	x	2530			
2724	120	120	suff. (II)	T. Rutilius Propinquus	x	2531			
2725	120	120	suff. (II)	C. Atilius Serranus	x	2532			
1063	121	121	Prior	M. Annius Verus II (January–February)	n		https://en.wikipedia.org/wiki/Marcus_Annius_Verus_(grandfather_of_Marcus_Aurelius)	inconsistent	
1064	121	121	suff. (I)	M. Herennius Faustus (March–April)	x	2533	https://en.wikipedia.org/wiki/Marcus_Herennius_Faustus		
1065	121	121	suff. (I)	T. Pomponius Antistianus Funisulanus Vettonianus (May–June)	x	2534	https://en.wikipedia.org/wiki/Titus_Pomponius_Antistianus_Funisulanus_Vettonianus		
1066	121	121	suff. (I)	M. Statorius Secundus (July–August)	x	2535			
2726	121	121	Posterior	Cn. Arrius Augur	x	2536	https://en.wikipedia.org/wiki/Gnaeus_Arrius_Augur		
2727	121	121	suff. (II)	Q. Pomponius Marcellus	x	2537	https://en.wikipedia.org/wiki/Quintus_Pomponius_Marcellus		
2728	121	121	suff. (II)	L. Pomponius Silvanus	x	2538	https://en.wikipedia.org/wiki/Lucius_Pomponius_Silvanus		
2729	121	121	suff. (II)	L. Sempronius Merula Auspicatus	x	2539			
1067	122	122	Prior	M'. Acilius Aviola	x	2540	https://en.wikipedia.org/wiki/Manius_Acilius_Aviola_(consul_122)		
1068	122	122	suff. (I)	Ti. Julius Candidus Capito 	x	2541			
1069	122	122	suff. (I)	C. Trebius Maximus 	x	2542			
2730	122	122	Posterior	L. Corellius Neratius Pansa	x	2543			
2731	122	122	suff. (II)	L. Vitrasius Flamininus	x	2544	https://en.wikipedia.org/wiki/Lucius_Vitrasius_Flamininus		
2732	122	122	suff. (II)	T. Calestrius Tiro Orbius Speratus	n		https://en.wikipedia.org/wiki/Titus_Calestrius_Tiro_Orbius_Speratus	inconsistent	
1070	123	123	Prior	Q. Articuleius Paetinus	x	2545	https://en.wikipedia.org/wiki/Quintus_Articuleius_Paetinus		
1071	123	123	suff. (I)	T. Prifernius Geminus 	x	2546	https://en.wikipedia.org/wiki/Titus_Prifernius_Geminus		
1072	123	123	suff. (I)	T. Salvius Rufinus Minicius Opimianus 	x	2547	https://en.wikipedia.org/wiki/Titus_Salvius_Rufinus_Minicius_Opimianus		
2733	123	123	Posterior	L. Venuleius Apronianus Octavius Priscus	x	2548			
2734	123	123	suff. (II)	P. Metilius Secundus	x	2549	https://en.wikipedia.org/wiki/Publius_Metilius_Secundus		
2735	123	123	suff. (II)	Cn. Sentius Aburnianus	x	2550			
1073	124	124	Prior	M'. Acilius Glabrio (January–April)	x	2551	https://en.wikipedia.org/wiki/Manius_Acilius_Glabrio_(consul_124)		
