rulerID	row	name	reign	sheet_birthdeath	born	died	source	status
1308	1292	C. Marcius Rutilus	-357–-342					NO-DATE on wikidata
1309	1293	M. Valerius Poplicola	-355–-353					NO-QID
1310	1294	T. Quinctius Poenus Capitolinus Crispinus	-354–-354					NO-QID
1311	1295	P. Valerius Poplicola						NO-DATE on wikidata
1312	1296	T. (or C. or K.) Quinctius Poenus	-351–-351					NO-QID
1313	1297	L. Cornelius Scipio	-350–-259					NO-QID
1314	1298	L. Furius Camillus	-349–-325					NO-QID
1315	1299	Ap. Claudius Crassus Inregillensis	-349–-349					NO-QID
1316	1300	M. Valerius Corvus	-348–-299		-371	-271	wikidata	OK
1317	1301	C. Plautius Venno (or Venox)	-347–-341					NO-DATE on wikidata
1318	1302	T. Manlius Imperiosus Torquatus	-347–-340		-380		wikidata	OK born only
1319	1303	M. Fabius Dorsuo	-345–-345					NO-QID
1320	1304	Ser. Sulpicius Camerinus Rufus	-345–-345					NO-QID
1321	1305	A. Cornelius Cossus Arvina	-343–-332					NO-QID
1322	1306	L. Aemilius Mamercinus Privernas	-341–-329					NO-QID
1323	1307	P. Decius Mus	-340–-279					NO-QID
1324	1308	Ti. Aemilius Mamercinus	-339–-339					NO-QID
1325	1309	Q. Publilius Philo	-339–-315					NO-QID
1326	1310	L. Furius Camillus						NO-DATE on wikidata
1327	1311	C. Maenius	-338–-338					NO-QID
1328	1312	C. Sulpicius Longus	-337–-314					NO-DATE on wikidata
1329	1313	P. Aelius Paetus	-337–-201					NO-QID
1330	1314	L. Papirius Crassus			-370		wikidata	OK born only
1331	1315	K. Duilius	-336–-336					NO-QID
1332	1316	M. Atilius Regulus Calenus	-335–-335					NO-DATE on wikidata
1333	1317	Sp. Postumius Albinus (Caudinus)	-334–-321					NO-DATE on wikidata
1334	1318	T. Veturius Calvinus	-334–-321					NO-QID
1335	1319	Dictator: P. Cornelius Rufinus (fictitious year)	-333–-333					NO-DATE on wikidata
1336	1320	Cn. Domitius Calvinus	-332–-40					NO-QID
1337	1321	C. Valerius Potitus						NO-DATE on wikidata
1338	1322	M. Claudius Marcellus	-331–-51					NO-DATE on wikidata
1339	1323	L. Plautius Venno (or Venox)	-330–-318					NO-QID
1340	1324	C. Plautius Decianus	-329–-329					NO-DATE on wikidata
1341	1325	Plautius	-328–-328					NO-QID
1342	1326	P. Cornelius (Scapula or Scipio Barbatus)	-328–-328					NO-QID
1343	1327	L. Cornelius Lentulus	-327–-3					NO-DATE on wikidata
1344	1328	L. Papirius Cursor	-326–-309		-364		wikidata	OK born only
1345	1329	D. Junius Brutus Scaeva	-325–-292		-363		wikidata	OK born only
1347	1330	Q. Aulius Cerretanus	-323–-319			-315	wikidata	OK died only
1348	1331	Q. Fabius Maximus Rullianus	-322–-295		-355		wikidata	OK born only
1349	1332	L. Fulvius Curvus	-322–-322		-356		wikidata	OK born only
1350	1333	M. Folius Flaccinator	-318–-318					NO-DATE on wikidata
1351	1334	L. Plautius Venno (or Venox)						NO-QID
1352	1335	C. Junius Bubulcus Brutus	-317–-277					NO-DATE on wikidata
1353	1336	Q. Aemilius Barbula	-317–-311					NO-DATE on wikidata
1354	1337	Sp. Nautius Rutilus						NO-QID
1355	1338	M. Popillius Laenas						NO-QID
1356	1339	M. Poetelius Libo	-314–-314					NO-QID
1358	1340	P. Decius Mus			-340	-295	wikidata	OK
1359	1341	C. Marcius Rutilus (Censorinus)	-310–-310					NO-QID
1360	1342	Ap. Claudius Caecus	-307–-296					NO-DATE on wikidata
1361	1343	L. Volumnius Flamma Violens	-307–-296					NO-QID
1362	1344	Q. Marcius Tremulus	-306–-288					NO-DATE on wikidata
1363	1345	P. Cornelius Arvina	-306–-288					NO-QID
1364	1346	L. Postumius Megellus	-305–-262					NO-DATE on wikidata
1365	1347	Ti. Minucius Augurinus	-305–-305					NO-QID
1366	1348	M. Fulvius Curvus Paetinus	-305–-305					NO-QID
1367	1349	P. Sempronius Sophus	-304–-268		-334		wikidata	OK born only
1368	1350	P. Sulpicius Saverrius	-304–-304					NO-QID
1369	1351	Ser. Cornelius Lentulus	-303–-303					NO-QID
1370	1352	L. Genucius Aventinensis						NO-QID
1371	1353	M. Livius Denter	-302–-302		-375	-294	wikidata	OK
1372	1354	M. Aemilius Paullus	-302–-255					NO-QID
1373	1355	Q. Appuleius Pansa	-300–-300					NO-DATE on wikidata
1374	1356	M. Fulvius Paetinus	-299–-299					NO-DATE on wikidata
1375	1357	T. Manlius Torquatus	-299–-165					MISMATCH died -299 before reign end -165
1376	1358	L. Cornelius Scipio Barbatus	-298–-298					NO-DATE on wikidata
1377	1359	Cn. Fulvius Maximus Centumalus	-298–-298					NO-DATE on wikidata
1378	1360	M. Atilius Regulus	-294–-217					NO-DATE on wikidata
1379	1361	L. Papirius Cursor	-293–-272		-324		wikidata	OK born only
1380	1362	Sp. Carvilius Maximus	-293–-272					NO-DATE on wikidata
1381	1363	Q. Fabius Maximus Gurges	-292–-265		-320	-265	wikidata	OK
1382	1364	D. Junius Brutus Scaeva						NO-DATE on wikidata
1383	1365	C. Junius Bubulcus Brutus						NO-QID
1384	1366	P. Cornelius Rufinus	-290–-277		-320		wikidata	OK born only
1385	1367	M. Curius Dentatus	-290–-274			-270	wikidata	OK died only
1386	1368	M. Valerius Maximus Corvinus	-289–-289					NO-QID
1387	1369	Q. Caedicius Noctua	-289–-289					NO-DATE on wikidata
1388	1370	M. Claudius Marcellus						NO-QID
1389	1371	C. Nautius Rutilus						NO-QID
1390	1372	M. Valerius Maximus (Potitus? CorvinusI?)	-286–-286					NO-QID
1391	1373	C. Aelius Paetus	-286–-286					NO-QID
1392	1374	C. Claudius Canina	-285–-273					NO-DATE on wikidata
1393	1375	M. Aemilius Lepidus	-285–11					NO-QID
1394	1376	C. Servilius Tucca	-284–-284					NO-QID
1395	1377	L. Caecilius Metellus Denter	-284–-284		-320	-283	wikidata	OK
1396	1378	P. Cornelius Dolabella	-283–55					MISMATCH died -280 before reign end 55
1397	1379	Cn. Domitius Calvinus Maximus	-283–-283		-331		wikidata	OK born only
1398	1380	C. Fabricius Luscinus	-282–-278					NO-DATE on wikidata
1399	1381	Q. Aemilius Papus	-282–-278					NO-DATE on wikidata
1400	1382	L. Aemilius Barbula	-281–-281					NO-DATE on wikidata
1401	1383	Q. Marcius Philippus	-281–-169					NO-DATE on wikidata
1402	1384	P. Valerius Laevinus	-280–-280			-280	wikidata	OK died only
1403	1385	Ti. Coruncanius	-280–-280		-311	-243	wikidata	OK
1404	1386	P. Sulpicius Saverrio	-279–-279					NO-QID
1405	1387	P. Decius Mus				-279	wikidata	OK died only
1406	1388	C. Genucius Clepsina	-276–-270					NO-DATE on wikidata
1407	1389	L. Cornelius Lentulus Caudinus	-275–-237					MISMATCH died -275 before reign end -237
1408	1390	Ser. Cornelius Merenda	-274–-274					NO-QID
1409	1391	C. Fabius Licinus	-273–-273					NO-DATE on wikidata
1410	1392	C. Quinctius Claudus	-271–-271					NO-DATE on wikidata
1411	1393	L. Genucius Clepsina	-271–-271					NO-DATE on wikidata
1412	1394	Cn. Cornelius Blasio	-270–-257		-300		wikidata	OK born only
1413	1395	Q. Ogulnius Gallus	-269–-269					NO-DATE on wikidata
1414	1396	C. Fabius Pictor	-269–-269		-302		wikidata	OK born only
1415	1397	P. Sempronius Sophus						NO-DATE on wikidata
1416	1398	Ap. Claudius Russus	-268–-268			-268	wikidata	OK died only
1417	1399	M. Atilius Regulus			-299	-246	wikidata	OK
1418	1400	L. Julius Libo	-267–-267					NO-DATE on wikidata
1419	1401	D. Junius Pera	-266–-266					NO-DATE on wikidata
1420	1402	N. Fabius Pictor	-266–-266		-299		wikidata	OK born only
1421	1403	Q. Fabius Maximus Gurges				-265	wikidata	OK died only
1422	1404	L. Mamilius Vitulus	-265–-265					NO-DATE on wikidata
1423	1405	Ap. Claudius Caudex	-264–-264					NO-DATE on wikidata
1424	1406	M. Fulvius Flaccus	-264–-125					MISMATCH reign end -125 is 170y after birth -295
1425	1407	M. Valerius Maximus Mesalla	-263–-263					NO-DATE on wikidata
1426	1408	M. Otacilius Crassus	-263–-246					NO-DATE on wikidata
1427	1409	L. Postumius Megellus				-253	wikidata	OK died only
1428	1410	Q. Mamilius Vitulus	-262–-262		-294		wikidata	OK born only
1429	1411	L. Valerius Flaccus	-261–128					NO-DATE on wikidata
1430	1412	T. Otacilius Crassus	-261–-261					NO-DATE on wikidata
1431	1413	Cn. Cornelius Scipio Asina	-260–-254					MISMATCH died -260 before reign end -254
1432	1414	C. Duilius	-260–-260					NO-DATE on wikidata
1433	1415	L. Cornelius Scipio			-306	-250	wikidata	OK
1434	1416	C. Aquillius Florus	-259–-259					NO-DATE on wikidata
1435	1417	A. Atilius Caiatinus	-258–-254		-295		wikidata	OK born only
1436	1418	C. Sulpicius Paterculus	-258–-258					NO-DATE on wikidata
1437	1419	C. Atilius Regulus	-257–-225					NO-DATE on wikidata
1438	1420	L. Manlius Vulso Longus	-256–-250					NO-DATE on wikidata
1439	1421	Q. Caedicius	-256–-256					NO-QID
1440	1422	Ser. Fulvius Paetinus Nobilior	-255–-255					NO-DATE on wikidata
1441	1423	M. Aemilius Paullus						NO-DATE on wikidata
1442	1424	Cn. Servilius Caepio	-253–-141					NO-DATE on wikidata
1443	1425	C. Sempronius Blaesus	-253–-244					NO-DATE on wikidata
1444	1426	C. Aurelius Cotta	-252–-75					NO-DATE on wikidata
1445	1427	P. Servilius Geminus	-252–-248					NO-DATE on wikidata
1446	1428	L. Caecilius Metellus	-251–-68					MISMATCH died -221 before reign end -68
1447	1429	C. Furius Pacilus						NO-DATE on wikidata
1448	1430	P. Claudius Pulcher	-249–-184					MISMATCH died -246 before reign end -184
1449	1431	L. Junius Pullus	-249–-249			-249	wikidata	OK died only
1450	1432	N. Fabius Buteo	-247–-247		-280		wikidata	OK born only
1451	1433	M. Fabius Licinus	-246–-246					NO-QID
1452	1434	M. Fabius Buteo	-245–-245		-278		wikidata	OK born only
1453	1435	C. Atilius Bulbus	-245–-235					NO-DATE on wikidata
1454	1436	A. Manlius Torquatus Atticus	-244–-241		-299		wikidata	OK born only
1455	1437	C. Fundanius Fundulus	-243–-243		-273		wikidata	OK born only
1456	1438	C. Sulpicius Galus	-243–-166					NO-DATE on wikidata
1457	1439	C. Lutatius Catulus	-242–-220		-275		wikidata	OK born only
1458	1440	A. Postumius Albinus	-242–-99					NO-DATE on wikidata
1459	1441	Q. Lutatius Cerco	-241–-241		-274	-236	wikidata	OK
1460	1442	C. Claudius Centho	-240–-240		-274		wikidata	OK born only
1461	1443	M. Sempronius Tuditanus	-240–-185					NO-DATE on wikidata
1462	1444	C. Mamilius Turrinus	-239–-239		-273		wikidata	OK born only
1463	1445	Q. Valerius Falto	-239–-239					NO-DATE on wikidata
1464	1446	Ti. Sempronius Gracchus	-238–-163		-273		wikidata	OK born only
1465	1447	P. Valerius Falto	-238–-238					NO-DATE on wikidata
1466	1448	L. Cornelius Lentulus Caudinus			-279	-213	wikidata	OK
1467	1449	Q. Fulvius Flaccus	-237–-179		-270		wikidata	OK born only
1468	1450	P. Cornelius Lentulus Caudinus	-236–-236					NO-DATE on wikidata
1469	1451	C. Licinius Varus	-236–-236					NO-DATE on wikidata
1470	1452	T. Manlius Torquatus			-279	-202	wikidata	OK
1471	1453	L. Postumius Albinus	-234–-154					MISMATCH died -216 before reign end -154
1472	1454	Sp. Carvilius Maximus Ruga	-234–-228		-272	-211	wikidata	OK
1473	1455	Q. Fabius Maximus Verrucosus	-233–-209			-203	wikidata	OK died only
1474	1456	M. Pomponius Matho	-233–-231			-211	wikidata	OK died only
1475	1457	M. Aemilius Lepidus			-277	-216	wikidata	OK
1476	1458	M. Publicius Malleolus	-232–-232		-264		wikidata	OK born only
1477	1459	M. Pomponius Matho				-204	wikidata	OK died only
1478	1460	C. Papirius Maso	-231–-231		-275	-213	wikidata	OK
1479	1461	M. Aemilius Barbula	-230–-230					NO-DATE on wikidata
1480	1462	M. Junius Pera	-230–-230					NO-DATE on wikidata
1481	1463	Cn. Fulvius Centumalus	-229–-229		-265		wikidata	OK born only
1482	1464	P. Valerius Flaccus	-227–-227					NO-QID
1483	1465	M. Atilius Regulus			-263	-216	wikidata	OK
1484	1466	M. Valerius Messalla	-226–-32					NO-DATE on wikidata
1485	1467	L. Apustius Fullo	-226–-226					NO-QID
1486	1468	L. Aemilius Papus	-225–-225		-259		wikidata	OK born only
1487	1469	C. Atilius Regulus						NO-DATE on wikidata
1488	1470	C. Flaminius	-223–-187					MISMATCH died -217 before reign end -187
1489	1471	P. Furius Philus	-223–-223			-213	wikidata	OK died only
1490	1472	M. Claudius Marcellus			-270	-208	wikidata	OK
1491	1473	Cn. Cornelius Scipio Calvus	-222–-222		-256	-211	wikidata	OK
1492	1474	P. Cornelius Scipio Asina	-221–-221					NO-DATE on wikidata
1493	1475	M. Minucius Rufus	-221–-110					MISMATCH died -216 before reign end -110
1495	1476	C. Lutatius Catulus			-255		wikidata	OK born only
1496	1477	Q. Mucius Scaevola (invalidated)	-220–-220					NO-DATE on wikidata
1497	1478	L. Veturius Philo	-220–-206					MISMATCH died -209 before reign end -206
1498	1479	L. Aemilius Paullus	-219–1					MISMATCH died -216 before reign end 1
1499	1480	M. Livius Salinator	-219–-207		-254	-191	wikidata	OK
1500	1481	P. Cornelius Scipio			-255	-211	wikidata	OK
1501	1482	Ti. Sempronius Longus	-218–-194					MISMATCH died -210 before reign end -194
1502	1483	Cn. Servilius Geminus	-217–-217		-257	-216	wikidata	OK
1503	1484	C. Terentius Varro	-216–-216					NO-DATE on wikidata
1504	1485	Ti. Sempronius Gracchus				-212	wikidata	OK died only
1505	1486	Q. Fabius Maximus	-213–-45					MISMATCH reign end -45 is 204y after birth -249
1506	1487	Ap. Claudius Pulcher	-212–-38					MISMATCH died -211 before reign end -38
1507	1488	Cn. Fulvius Centumalus Maximus	-211–-211		-245	-210	wikidata	OK
1508	1489	P. Sulpicius Galba Maximus	-211–-200					NO-DATE on wikidata
1509	1490	M. Valerius Laevinus	-220–-210		-260	-200	wikidata	OK
1510	1491	T. Quinctius Crispinus	-208–-208			-208	wikidata	OK died only
1511	1492	C. Claudius Nero	-207–-207		-242		wikidata	OK born only
1512	1493	L. Veturius Philo			-240		wikidata	OK born only
1513	1494	Q. Caecilius Metellus	-206–-206		-245		wikidata	OK born only
1514	1495	P. Cornelius Scipio (Africanus)	-205–-134					MISMATCH died -183 before reign end -134
1515	1496	P. Licinius Crassus Dives	-205–-205		-235	-183	wikidata	OK
1516	1497	M. Cornelius Cethegus	-204–-160					MISMATCH died -196 before reign end -160
1517	1498	P. Sempronius Tuditanus	-204–-204		-243		wikidata	OK born only
1518	1499	Cn. Servilius Caepio			-237	-174	wikidata	OK
1519	1500	C. Servilius Geminus	-203–-203		-240	-180	wikidata	OK
1520	1501	M. Servilius Pulex Geminus	-202–-202			-175	wikidata	OK died only
1521	1502	Ti. Claudius Nero	-202–-7					NO-DATE on wikidata
1522	1503	Cn. Cornelius Lentulus	-201–-18					MISMATCH died -184 before reign end -18
1523	1504	P. Aelius Paetus				-174	wikidata	OK died only
1524	1505	C. Aurelius Cotta						NO-DATE on wikidata
1525	1506	L. Cornelius Lentulus				-173	wikidata	OK died only
1526	1507	P. Villius Tappulus	-199–-199		-239		wikidata	OK born only
1527	1508	T. Quinctius Flamininus	-198–-123					MISMATCH died -174 before reign end -123
1528	1509	Sex. Aelius Paetus Catus	-198–-198		-235		wikidata	OK born only
1529	1510	C. Cornelius Cethegus	-197–-197		-243		wikidata	OK born only
1530	1511	Q. Minucius Rufus	-197–-197		-231		wikidata	OK born only
1531	1512	L. Furius Purpureo	-196–-196		-230		wikidata	OK born only
1532	1513	M. Claudius Marcellus						NO-QID
1533	1514	L. Valerius Flaccus						NO-QID
1534	1515	M. Porcius Cato	-195–36					MISMATCH died -149 before reign end 36
1535	1516	Ti. Sempronius Longus						NO-QID
1536	1517	L. Cornelius Merula	-193–-87					NO-QID
1537	1518	Q. Minucius Thermus	-193–-193					NO-QID
1538	1519	L. Quinctius Flamininus	-192–-192			-170	wikidata	OK died only
1539	1520	Cn. Domitius Ahenobarbus	-192–32					NO-QID
1540	1521	P. Cornelius Scipio Nasica	-191–-111					NO-QID
1541	1522	M. Acilius Glabrio	-191–256					NO-QID
1542	1523	L. Cornelius Scipio Asiaticus	-190–-190		-230	-183	wikidata	OK
1543	1524	C. Laelius	-190–-190		-235		wikidata	OK born only
1544	1525	M. Fulvius Nobilior	-189–-159					NO-QID
1545	1526	Cn. Manlius Vulso						NO-QID
1546	1527	M. Valerius Messalla						NO-QID
1547	1528	C. Livius Salinator	-188–-188		-234	-170	wikidata	OK
1548	1529	M. Aemilius Lepidus						NO-QID
1549	1530	C. Flaminius						NO-QID
1550	1531	Sp. Postumius Albinus	-186–-110					NO-QID
1551	1532	Q. Marcius Philippus						NO-QID
1552	1533	Ap. Claudius Pulcher						NO-QID
1553	1534	M. Sempronius Tuditanus						NO-QID
1554	1535	P. Claudius Pulcher						NO-QID
1555	1536	L. Porcius Licinus	-184–-184					NO-QID
1556	1537	M. Claudius Marcellus						NO-DATE on wikidata
1557	1538	Q. Fabius Labeo	-183–-183					NO-QID
1558	1539	Cn. Baebius Tamphilus	-182–-182		-228	-160	wikidata	OK
1559	1540	L. Aemilius Paullus (Macedonicus)	-182–-168					NO-QID
1560	1541	P. Cornelius Cethegus	-181–-181		-217		wikidata	OK born only
1561	1542	M. Baebius Tamphilus	-181–-181		-230		wikidata	OK born only
1562	1543	A. Postumius Albinus Luscus	-180–-180					NO-DATE on wikidata
1563	1544	C. Calpurnius Piso	-180–111					NO-QID
1564	1545	Q. Fulvius Flaccus						NO-QID
1565	1546	Q. Fulvius Flaccus				-172	wikidata	OK died only
1566	1547	L. Manlius Acidinus Fulvianus	-179–-179		-222		wikidata	OK born only
1567	1548	M. Junius Brutus	-178–-178					NO-QID
1568	1549	A. Manlius Vulso						NO-QID
1569	1550	C. Claudius Pulcher	-177–-92					NO-QID
1570	1551	Ti. Sempronius Gracchus						NO-QID
1571	1552	Cn. Cornelius Scipio Hispallus	-176–-176		-220	-176	wikidata	OK
1572	1553	C. Valerius Laevinus	-176–-176					NO-DATE on wikidata
1573	1554	Q. Petillius Spurinus	-176–-176		-219	-176	wikidata	OK
1574	1555	P. Mucius Scaevola	-175–-133					NO-QID
1575	1556	Sp. Postumius Albinus Paullulus	-174–-174		-217		wikidata	OK born only
1576	1557	Q. Mucius Scaevola	-174–-174					NO-QID
1577	1558	L. Postumius Albinus						NO-QID
1578	1559	M. Popillius Laenas						NO-QID
1579	1560	C. Popillius Laenas	-172–-158					NO-DATE on wikidata
1580	1561	P. Aelius Ligus	-172–-172					NO-DATE on wikidata
1581	1562	P. Licinius Crassus	-171–-97					NO-QID
1582	1563	C. Cassius Longinus	-171–30					NO-QID
1583	1564	A. Hostilius Mancinus	-170–-170		-213		wikidata	OK born only
1584	1565	A. Atilius Serranus	-170–-170					NO-QID
1585	1566	Cn. Servilius Caepio						NO-QID
1586	1567	C. Licinius Crassus	-168–-168					NO-QID
1587	1568	Q. Aelius Paetus	-167–-167					NO-QID
1588	1569	M. Junius Pennus	-167–-167					NO-QID
1589	1570	M. Claudius Marcellus						NO-QID
1590	1571	C. Sulpicius Galus			-209		wikidata	OK born only
1591	1572	T. Manlius Torquatus						NO-QID
1592	1573	Cn. Octavius	-165–-76					NO-QID
1593	1574	A. Manlius Torquatus	-164–-164					NO-QID
1594	1575	Q. Cassius Longinus	-164–-164					NO-QID
1595	1576	M. Juventius Thalna	-163–-163					NO-QID
1596	1577	P. Cornelius Scipio Nasica Corculum	-162–-155		-205	-141	wikidata	OK
1597	1578	P. Cornelius Lentulus	-162–27					MISMATCH died -121 before reign end 27
1598	1579	C. Marcius Figulus	-162–-64					NO-DATE on wikidata
1599	1580	Cn. Domitius Ahenobarbus			-210	-162	wikidata	OK
1600	1581	M. Valerius Messalla			-204		wikidata	OK born only
1601	1582	C. Fannius Strabo	-161–-161					NO-DATE on wikidata
1602	1583	L. Anicius Gallus	-160–-160					NO-DATE on wikidata
1603	1584	M. Cornelius Cethegus			-203		wikidata	OK born only
1604	1585	Cn. Cornelius Dolabella	-159–-81					NO-DATE on wikidata
1605	1586	M. Fulvius Nobilior						NO-DATE on wikidata
1606	1587	M. Aemilius Lepidus			-200		wikidata	OK born only
1607	1588	Sex. Julius Caesar	-157–-91		-201		wikidata	OK born only
1608	1589	L. Aurelius Orestes	-157–-103		-200		wikidata	OK born only
1609	1590	L. Cornelius Lentulus Lupus	-156–-156		-199		wikidata	OK born only
1610	1591	Q. Opimius	-154–-154		-200		wikidata	OK born only
1611	1592	L. Postumius Albinus			-199	-154	wikidata	OK
1612	1593	M. Acilius Glabrio						NO-QID
1613	1594	Q. Fulvius Nobilior	-153–-153		-204		wikidata	OK born only
1614	1595	T. Annius Luscus	-153–-153					NO-QID
1615	1596	L. Valerius Flaccus						NO-QID
